Agent Name,KD,Kills,Deaths,Assists,Pick Rate,ACS,First Blood,Num Matches,Label
5,1.01,14.7,14.6,4.5,0.091,211.0,0.108,1224.0,1.0
13,0.76,12.1,16.0,5.2,0.079,175.0,0.1369999999999999,1071.0,0.0
6,0.74,12.1,16.3,4.7,0.068,175.0,0.11,918.0,1.0
8,0.97,14.6,15.1,3.5,0.064,228.0,0.133,867.0,1.0
3,1.03,14.6,14.2,5.0,0.053,197.0,0.1369999999999999,714.0,1.0
7,1.11,16.8,15.1,4.0,0.045,237.0,0.159,612.0,1.0
12,0.99,13.4,13.5,4.3,0.045,187.0,0.143,612.0,2.0
11,0.85,13.0,15.3,4.9,0.034,178.0,0.154,459.0,1.0
2,0.73,12.9,17.7,7.2,0.034,186.0,0.147,459.0,0.0
14,0.86,12.9,15.0,4.5,0.03,180.0,0.039,408.0,1.0
1,1.35,18.6,13.8,5.6,0.019,238.0,0.118,255.0,2.0
0,0.83,15.0,18.0,1.0,0.004,179.0,0.067,51.0,0.0
10,0.92,13.9,15.1,4.8,0.142,189.0,0.105,5202.0,1.0
9,1.07,16.4,15.3,4.4,0.131,235.0,0.162,4794.0,1.0
4,0.99,15.8,16.1,4.3,0.0969999999999999,225.0,0.198,3570.0,1.0
12,0.93,14.0,15.0,6.2,0.093,195.0,0.1,3417.0,1.0
5,0.96,13.2,13.7,4.5,0.092,201.0,0.096,3366.0,1.0
6,1.05,15.3,14.5,4.5,0.083,210.0,0.115,3060.0,1.0
8,0.96,15.1,15.7,4.7,0.078,232.0,0.13,2856.0,1.0
7,1.07,16.3,15.2,3.9,0.053,233.0,0.17,1938.0,1.0
3,0.95,13.9,14.7,4.3,0.053,191.0,0.129,1938.0,1.0
2,0.78,12.2,15.6,5.3,0.051,177.0,0.12,1887.0,1.0
13,1.08,15.2,14.1,4.9,0.043,210.0,0.127,1581.0,1.0
14,0.84,13.7,16.4,3.5,0.035,194.0,0.175,1275.0,1.0
11,0.77,12.2,15.9,4.7,0.0279999999999999,173.0,0.123,1020.0,1.0
1,1.31,16.0,12.2,4.5,0.015,239.0,0.153,561.0,1.0
0,0.86,14.6,17.0,3.2,0.0069999999999999,194.0,0.1369999999999999,255.0,1.0
4,1.14,18.6,16.3,3.5,0.149,246.0,0.191,1020.0,1.0
9,1.16,17.9,15.4,4.5,0.119,249.0,0.157,816.0,1.0
6,0.82,12.1,14.9,5.4,0.119,178.0,0.119,816.0,1.0
12,1.01,14.1,13.9,5.0,0.1119999999999999,196.0,0.085,765.0,1.0
8,1.13,18.0,15.9,5.3,0.1119999999999999,247.0,0.1889999999999999,765.0,1.0
5,0.87,11.7,13.5,4.1,0.075,182.0,0.145,510.0,2.0
7,1.27,19.2,15.1,2.7,0.075,260.0,0.182,510.0,1.0
10,1.13,16.0,14.1,4.5,0.06,201.0,0.1169999999999999,408.0,1.0
3,0.74,11.6,15.7,3.9,0.052,152.0,0.111,357.0,1.0
2,0.79,12.8,16.2,7.7,0.045,182.0,0.13,306.0,1.0
11,0.82,12.3,15.0,3.3,0.03,190.0,0.163,204.0,0.0
0,1.1,14.7,13.3,4.7,0.022,212.0,0.045,153.0,1.0
13,1.07,14.5,13.5,6.0,0.015,212.0,0.172,102.0,1.0
1,1.26,24.0,19.0,10.0,0.0069999999999999,287.0,0.083,51.0,2.0
14,1.2,18.0,15.0,4.0,0.0069999999999999,256.0,0.278,51.0,2.0
